MET1315_Count	MET1323_Count	MET1325_Count	MET1950_Count	MET1951_Count	MET1952_Count	MET1954_Count	MET1955_Count	MET1956_Count	MET1958_Count	MET1959_Count	MET1960_Count	MET1966_Count	MET1967_Count	MET1968_Count	MET1970_Count	MET1971_Count	MET1972_Count	MET1974_Count	MET1975_Count	MET1976_Count	MET1982_Count	MET1983_Count	MET1984_Count	MET1986_Count	MET1987_Count	MET1988_Count	ARG_family	TotMarkerLength
133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAC77293_1|ARO_3001214|mdtM__Escherichia_coli_str__K-12_substr__MG1655_	71
134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAC78336_1|ARO_3002826|EreA2__Providencia_stuartii_	163
135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD01868_1|ARO_3002867|dfrF__Enterococcus_faecalis_	88
136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD03490_1|ARO_3002561|AAC(6_)-Ir__Acinetobacter_genomosp__14_	22
137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD03493_1|ARO_3002565|AAC(6_)-Iu__Acinetobacter_genomosp__17BJ_	39
138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD03494_1|ARO_3002566|AAC(6_)-Iv__Acinetobacter_sp__631_	53
139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD04032_1|ARO_3002892|otr(B)__Streptomyces_rimosus_	60
140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD09860_1|ARO_3000561|tet(30)__Agrobacterium_tumefaciens_str__C58_	56
141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD12162_1|ARO_3001299|tlrB_conferring_tylosin_resistance__Streptomyces_fradiae_	168
142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD12233_1|ARO_3001417|OXA-22__Ralstonia_pickettii_	52
143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD12753_1|ARO_3000177|tet(J)__Proteus_mirabilis_	114
144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD22403_1|ARO_3002970|vanTC__Enterococcus_gallinarum_	296
145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD25063_1|ARO_3000183|tet(Z)__Corynebacterium_glutamicum_	244
146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD25538_1|ARO_3000174|tet(G)__Pseudomonas_sp__	34
147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD37403_1|ARO_3003202|TLA-1__Escherichia_coli_	137
148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD46626_1|ARO_3002596|AAC(6_)-IIc__Pseudomonas_aeruginosa_	41
149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD51344_1|ARO_3003051|smeA__Stenotrophomonas_maltophilia_	150
150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD51345_1|ARO_3003052|smeB__Stenotrophomonas_maltophilia_	300
151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD51346_1|ARO_3003053|smeC__Stenotrophomonas_maltophilia_	195
152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD51347_1|ARO_3003067|smeS__Stenotrophomonas_maltophilia_	238
153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAD51348_1|ARO_3003066|smeR__Stenotrophomonas_maltophilia_	107
154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF01499_1|ARO_3000193|tetT__Streptococcus_pyogenes_	221
155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF03531_1|ARO_3002569|AAC(6_)-Iy__Salmonella_enterica_subsp__enterica_serovar_Enteritidis_	84
156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF04458_1|ARO_3000850|GOB-1_beta-lactamase__Elizabethkingia_meningoseptica_	80
157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF09244_1|ARO_3000849|SFH-1__Serratia_fonticola_	149
158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF36802_1|ARO_3002945|vanHF__Paenibacillus_popilliae_ATCC_14706_	8
159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF36803_1|ARO_3002908|vanF__Paenibacillus_popilliae_ATCC_14706_	13
160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF36804_1|ARO_3002952|vanXF__Paenibacillus_popilliae_ATCC_14706_	30
161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF36805_1|ARO_3002958|vanYF__Paenibacillus_popilliae_ATCC_14706_	22
162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF36806_1|ARO_3002963|vanZF__Paenibacillus_popilliae_ATCC_14706_	53
163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF61331_1|ARO_3002966|vanXYC__Enterococcus_gallinarum_	115
164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384829314	0	0	0	0	0	0	0	0	0	gb|AAF61417_1|ARO_3002244|CARB-5__Acinetobacter_calcoaceticus_subsp__anitratus_	234
165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF63432|ARO_3003744|vatF__Yersinia_enterocolitica_	79
166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF67494_2|ARO_3002522|novA__Streptomyces_niveus_	40
167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.74394284	gb|AAF86219_1|ARO_3000375|ErmB__Enterococcus_faecium_	88
168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF86220_1|ARO_3002844|vatE__Enterococcus_faecium_	66
169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF86641_1|ARO_3002922|vanRC__Enterococcus_gallinarum_	57
170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF86642_1|ARO_3002933|vanSC__Enterococcus_gallinarum_	253
171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF86691_1|ARO_3001816|ACC-2__Hafnia_alvei_	192
172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAF94716_1|ARO_3004289|Vibrio_cholerae_varG__Vibrio_cholerae_O1_biovar_El_Tor_str__N16961_	90
173	0	0	0	3.387322839	0	3.754184255	3.507269014	0	0	0	38.44772011	0	2.07232241	0	7.336496544	1.550327511	0	2.402129013	3.315506594	0	4.746135583	5.928727403	32.10485197	13.4671443	18.21733946	0	4.695445337	gb|AAG03357_1|ARO_3000596|ErmX__Corynebacterium_striatum_	133
174	0	0	0	5.261860721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAG03380_1|ARO_3002703|cmx__Corynebacterium_striatum_	51
175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAG07064_1|ARO_3003693|mexK__Pseudomonas_aeruginosa_PAO1_	57
176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAG07762_1|ARO_3003030|mexV__Pseudomonas_aeruginosa_PAO1_	141
177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAG07763_1|ARO_3003031|mexW__Pseudomonas_aeruginosa_PAO1_	47
178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAG15269_1|ARO_3002528|AAC(3)-Ia__Pseudomonas_aeruginosa_	83
179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAG16656_1|ARO_3002705|floR__Escherichia_coli_	28
180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAG29765_2|ARO_3002260|IND-4__Chryseobacterium_indologenes_	28
181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAG29813_1|ARO_3002380|SME-2__Serratia_marcescens_	149
182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAG33665_1|ARO_3001431|OXA-37__Acinetobacter_baumannii_	104
183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK01167_1|ARO_3002819|msrC__Enterococcus_faecium_	171
184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK07612_2|ARO_3000604|Erm(35)__Bacteroides_coprosuis_DSM_18011_	154
185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK11270_1|ARO_3003385|Enterobacter_aerogenes_omp36_with_mutation__Enterobacter_aerogenes_	19
186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK26252_2|ARO_3002583|AAC(6_)-29a__Pseudomonas_aeruginosa_	114
187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK37619_1|ARO_3000481|tet(35)__Vibrio_harveyi_	102
188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK38324_1|ARO_3000840|JOHN-1_beta-lactamase__Flavobacterium_johnsoniae_UW101_	15
189	0	0	8.509825338	12.74989329	0	9.023903816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK44936_1|ARO_3003395|Mycobacterium_tuberculosis_rpsL_mutations_conferring_resistance_to_Streptomycin__Mycobacterium_tuberculosis_CDC1551_	102
190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK46002_1|ARO_3003445|Mycobacterium_tuberculosis_tlyA_mutations_conferring_resistance_to_aminoglycosides__Mycobacterium_tuberculosis_CDC1551_	44
191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK48336_1|ARO_3003458|Mycobacterium_tuberculosis_ethA_with_mutation_conferring_resistance_to_ethionamide__Mycobacterium_tuberculosis_CDC1551_	16
192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK52604_1|ARO_3001425|OXA-31__Pseudomonas_aeruginosa_	171
193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK60186_1|ARO_3003014|dfrA16__Escherichia_coli_	31
194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK63040_1|ARO_3002635|APH(2__)-IIa__Escherichia_coli_	204
195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK63223_1|ARO_3003561|Sed1_beta-lactamase__Citrobacter_sedlakii_	37
196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK64581_1|ARO_3004568|dfrA18__Vibrio_cholerae_MO10_	147
197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.902174253	0	2.386582534	0	0	0	gb|AAK74984_1|ARO_3003311|Streptococcus_pneumoniae_parC_conferring_resistance_to_fluoroquinolone__Streptococcus_pneumoniae_TIGR4_	9
198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.687474561	1.620005152	0	0	0	0	0	0	0	0	0	0	0	gb|AAK76136_1|ARO_3000025|patB__Streptococcus_pneumoniae_TIGR4_	163
199	0	0	0	1.367251215	0	0	0.691795353	0	4.781384221	0.159492335	0	0	4.469003899	0.18510576	7.13588135	3.932009974	1.989521754	1.636092899	1.513986416	0	2.011009378	1.322509786	0	2.175113195	0	26.64082436	3.063436181	gb|AAK76137_1|ARO_3000024|patA__Streptococcus_pneumoniae_TIGR4_	143
200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK84316_1|ARO_3002843|vatD__Enterococcus_faecium_	103
201	0	0	0	0	0	0	0	0	0	0	0	0	1.77899931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAK97755_1|ARO_3000167|tet(C)__Aeromonas_salmonicida_	14
202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL12234_1|ARO_3003552|fusB__Staphylococcus_aureus_	191
203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL14439_1|ARO_3000774|adeA__Acinetobacter_baumannii_	79
204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL14440_1|ARO_3000775|adeB__Acinetobacter_baumannii_	102
205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL26797_1|ARO_3004448|HERA-1__Atlantibacter_hermannii_	151
206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL27442_1|ARO_3002907|vanE__Enterococcus_faecalis_	211
207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL27443_1|ARO_3002967|vanXYE__Enterococcus_faecalis_	139
208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL27444_1|ARO_3002971|vanTE__Enterococcus_faecalis_	300
209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL27445_1|ARO_3002924|vanRE__Enterococcus_faecalis_	70
210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL27446_1|ARO_3002935|vanSE__Enterococcus_faecalis_	192
211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL51021_2|ARO_3002598|ANT(3__)-Ii-AAC(6_)-IId_fusion_protein__Serratia_marcescens_	29
212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.936413123	0	0	0	0	3.506815152	0	0	2.552863484	gb|AAL59753_1|ARO_3000412|sul2__Vibrio_cholerae_	136
213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL68645_1|ARO_3002681|catB9__Vibrio_cholerae_	36
214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL68827_1|ARO_3000605|Erm(36)__Micrococcus_luteus_	164
215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL75563_1|ARO_3000168|tet(D)__Shigella_flexneri_Y_	78
216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL82403_1|ARO_3003297|Bartonella_bacilliformis_gyrA_conferring_resistance_to_fluoroquinolones__Bartonella_bacilliformis_	25
217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL82588_1|ARO_3002600|AAC(3)-Ib_AAC(6_)-Ib____Pseudomonas_aeruginosa_	78
218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAL97684_1|ARO_3003387|Streptococcus_pyogenes_folP_with_mutation_conferring_resistance_to_sulfonamides__Streptococcus_pyogenes_MGAS8232_	14
219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAM09849_1|ARO_3000005|vanD__Enterococcus_faecium_	70
220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAM09850_1|ARO_3002944|vanHD__Enterococcus_faecium_	28
221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAM09851_1|ARO_3002923|vanRD__Enterococcus_faecium_	32
222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAM09852_1|ARO_3003070|vanXD__Enterococcus_faecium_	83
223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAM09853_1|ARO_3002957|vanYD__Enterococcus_faecium_	138
224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAM15533_1|ARO_3003688|PvrR__Pseudomonas_aeruginosa_	158
225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAM76670_1|ARO_3002625|ANT(4_)-IIb__Pseudomonas_aeruginosa_	193
226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAM77075_1|ARO_3002695|cmlA5__uncultured_bacterium_	83
227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAM92464_1|ARO_3002594|AAC(6_)-IIa__Salmonella_enterica_subsp__enterica_serovar_Typhi_	102
228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAN00989_1|ARO_3003774|Streptococcus_agalactiae_mprF__Streptococcus_agalactiae_2603V_R_	300
229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAN17791_1|ARO_3004294|BUT-1__Buttiauxella_agrestis_	115
230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAN28721_1|ARO_3002871|tet37__uncultured_bacterium_	59
231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAN28945|ARO_3003785|Chlamydia_trachomatis_intrinsic_murA_conferring_resistance_to_fosfomycin__Chlamydia_trachomatis_	113
232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAN32638_1|ARO_3000842|EBR-1_beta-lactamase__Empedobacter_brevis_	73
233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAN34365_1|ARO_3002604|aadA4__Acinetobacter_baumannii_	90
234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAN62561_1|ARO_3003970|D-Ala-D-Ala_ligase__Enterococcus_gallinarum_	64
235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAN63647_1|ARO_3000843|MUS-1_beta-lactamase__Myroides_odoratimimus_	118
236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAN63648_1|ARO_3000844|TUS-1_beta-lactamase__Myroides_odoratus_DSM_2801_	121
237	0	0	0	0	0	171.4541725	11.21063238	0	0	15.50756244	0	7.984276724	7.800227743	8.998987704	34.26871416	14.78773934	0	58.61246478	7.059114315	0	5.542289931	32.14716096	0	13.21799557	68.14329089	0	35.34734055	gb|AAN82549_1|ARO_3003369|Escherichia_coli_EF-Tu_mutants_conferring_resistance_to_Pulvomycin__Escherichia_coli_CFT073_	34
238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAN86837_2|ARO_3000601|Erm(38)__Mycobacterium_smegmatis_	142
239	0	0	0	3.767013926	0	0	0	0	0	0	82.85138834	1.572660567	1.300037957	1.499831284	0	0	0	0	0	0	0	0	10.10650804	2.202999262	0	127.5530378	0	gb|AAO04716_1|ARO_3002865|dfrC__Staphylococcus_epidermidis_ATCC_12228_	31
240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAO47226_2|ARO_3003318|Streptomyces_rishiriensis_parY_mutant_conferring_resistance_to_aminocoumarin__Streptomyces_rishiriensis_	102
241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAO82019_1|ARO_3004254|vanVB__Enterococcus_faecalis_V583_	95
242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAO82600_1|ARO_3003791|Enterococcus_faecalis_liaS_mutant_conferring_daptomycin_resistance__Enterococcus_faecalis_V583_	107
243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAO82601_1|ARO_3003077|Enterococcus_faecalis_liaF_mutant_conferring_daptomycin_resistance__Enterococcus_faecalis_V583_	110
244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAO83986_1|ARO_3002623|ANT(4_)-Ia__Bacillus_clausii_	133
245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAP22374_1|ARO_3002248|CARB-9__Vibrio_cholerae_non-O1_non-O139_	100
246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.454770606	0	0	0	gb|AAP40270_1|ARO_3001671|OXA-49__Acinetobacter_baumannii_	93
247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAP69916_1|ARO_3001780|OXA-85__Fusobacterium_nucleatum_	211
248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAP74657_1|ARO_3000600|Erm(34)__Bacillus_clausii_	155
249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAP74961_2|ARO_3002854|dfrA1__Klebsiella_oxytoca_	15
250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAP82271|ARO_3004123|Burkholderia_pseudomallei_Omp38__Burkholderia_pseudomallei_	23
251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399351175	0	0	0	0	0	0	0	0	0	gb|AAP93922_1|ARO_3000569|tet(41)__Serratia_marcescens_	164
252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAQ08905_1|ARO_3001808|OXA-60__Ralstonia_pickettii_	212
253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAQ63644_1|ARO_3004452|Bacillus_clausii_chloramphenicol_acetyltransferase__Bacillus_clausii_	133
254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAQ76277_1|ARO_3001796|OXA-50__Pseudomonas_aeruginosa_	97
255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAR03105_1|ARO_3001813|OXA-55__Shewanella_algae_	258
256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAR20595_1|ARO_3000090|BLA1__Bacillus_anthracis_	45
257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAR21614_1|ARO_3002529|AAC(3)-Id__Salmonella_enterica_subsp__enterica_serovar_Newport_	78
258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAR32134_1|ARO_3001792|OXA-62__Pandoraea_pnomenusa_	114
259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAR84672_1|ARO_3002925|vanRF__Paenibacillus_popilliae_ATCC_14706_	13
260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAR84673_1|ARO_3002936|vanSF__Paenibacillus_popilliae_ATCC_14706_	67
261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAR92235_1|ARO_3000602|Erm(39)__Mycobacterium_fortuitum_	64
262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAR96051_1|ARO_3002894|otrC__Streptomyces_rimosus_	79
263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gb|AAS48620_1|ARO_3002372|VEB-3__Enterobacter_cloacae_	153
